"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-25","0.00","78",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-26","2.56","83",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-27","0.00","84",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-28",,"80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-29",,"77",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-30","0.26","81","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-31","0.26","80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-01","0.00","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-02","0.31","82",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-03","0.00","83",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-04","0.02","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-05","0.00","81","88",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-06","0.51","82","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-07","0.00","83","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-08","0.00","82",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-09",,"84","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-10",,"83",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-11",,"84",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-12",,"83","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-13",,"84","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-14",,"85",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-15",,"82","88",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-16",,"83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-17","0.35","82",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-18","0.12","81",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-19","0.14","79","84",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-20","0.53","83",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-21","0.00","82","89",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-22","0.10","84","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-23","0.00","85",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-24",,"85","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-25","0.04","84",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-26","0.00","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-27",,"83",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-28",,"84","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-29",,"85",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-11-30",,"83","88",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-01","0.22","83",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-02","0.00","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-03","0.00","85","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-04","0.00","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-05","0.00","82",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-06",,"83",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-07",,"84","91","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-08",,"84","89",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-09","0.02","80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-10","0.00","80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-11",,"81","87",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-12",,"82",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-13",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-14","0.08","82","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-15","0.33","83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-16",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-17",,"80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-18",,"81",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-19","0.00","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-20","0.00","79",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-21","0.26","81",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-22","0.00","81","86","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-23",,"80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-24",,"79",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-25",,"78",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-26",,"78",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-27",,"78",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-28",,"80","86","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-29","0.00","80","85","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-30",,"81","89",
"RP000098429","NINOY AQUINO INTERN, RP","2022-12-31","0.00","80",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-01",,"81","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-02","0.06","82",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-03","0.51","79",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-04","0.22","79","85",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-05","0.87","77",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-06","0.67","79","85","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-07","0.00","80","86",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-08",,"79","83",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-09","0.00","79",,"74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-10",,"79",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-11",,"80",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-12",,"81","88",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-13",,"80",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-14","0.00","79","84",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-15",,"79","86",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-16","0.41","80","86","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-17","0.00","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-18",,"80",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-19",,"81",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-20",,"80","86",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-21","0.00","80",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-22","0.02","81",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-23","0.00","82","90","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-24",,"82","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-25",,"79",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-26",,"80",,"74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-27",,"79","83",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-28","0.00","79","86","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-29",,"78","85",
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-30",,"80","86","74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-01-31",,"79","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-01",,"82","88","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-02","0.00","83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-03",,"82",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-04",,"81","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-05",,"82","90","73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-06","0.00","82","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-07","0.02","81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-08","0.31","81","90","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-09","0.02","81","88","74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-10","0.00","82","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-11",,"83","91","73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-12",,"83","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-13",,"81","89","74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-14",,"81","88",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-15",,"83","92","73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-16",,"81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-17",,"81","90","73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-18",,"82","88","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-19","0.06","77","82","74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-20","0.08","81",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-21","0.04","79","85",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-22","0.00","81","88",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-23",,"82","89","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-24",,"84",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-25",,"85","93","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-26",,"84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-27",,"82","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-02-28",,"81",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-01",,"81","89","74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-02",,"80","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-03",,"80","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-04",,"80","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-05",,"80","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-06",,"80","90","71"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-07",,"81","88","72"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-08",,"80","90","73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-09",,"82","91","74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-10",,"80","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-11",,"79","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-12",,"82","91","71"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-13","0.00","78","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-14","0.00","82","90","73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-15",,"83","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-16","0.00","84","93","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-17",,"83","91","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-18",,"83","93","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-19",,"83","93","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-20",,"83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-21",,"84","91","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-22",,"85","93","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-23",,"87","95","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-24",,"87","95","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-25",,"86","95",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-26",,"86",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-27",,"86","94",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-28",,"86","96","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-29",,"85","94",
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-30",,"86","94","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-03-31",,"87",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-01",,"87","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-02",,"86","95","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-03",,"84","93",
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-04","0.30","83","90","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-05","0.00","84","91","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-06",,"85","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-07",,"85","93","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-08",,"86","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-09",,"84","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-10",,"85","93","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-11","0.00","84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-12","0.00","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-13","0.30","77",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-14","2.62","81","90","74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-15","0.08","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-16","0.00","85","91","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-17",,"86","96",
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-18",,"88","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-19",,"88",,"82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-20","0.00","88","97","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-21",,"88","94","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-22",,"87",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-23",,"89","96","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-24",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-25",,"85","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-26",,"87","95",
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-27",,"87","95",
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-28",,"87","96","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-29",,"87","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-04-30",,"87","97",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-01",,"89",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-02",,"89","97","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-03",,"87","98","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-04",,"85","94","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-05",,"88","97","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-06",,"89","96","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-07",,"88","98",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-08",,"87","99",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-09",,"88","96","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-10",,"85","94",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-11","0.02","86","93","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-12","0.00","86","94",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-13",,"88","96","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-14",,"87","93",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-15","0.12","87","95","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-16","0.16","85","91","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-17","0.06","86","91","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-18","0.00","87","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-19","0.00","86","92","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-20","0.69","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-21","1.30","86","92","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-22","0.00","86","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-23","0.10","87","92","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-24","0.00","85","95",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-25","0.51","83",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-26","1.87","86","93","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-27","0.16","85",,"73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-28","0.00","87",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-29",,"89","94","85"
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-30",,"86","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-05-31",,"86","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-01",,"85",,"73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-02","0.31","83","88","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-03","0.04","85",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-04","0.00","85","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-05","0.02","87","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-06","0.00","83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-07","0.39","84","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-08","0.22","85",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-09","0.37","84","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-10","0.00","82","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-11","1.91","80","85",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-12","0.98","81","89","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-13","0.24","85","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-14","0.00","86","90","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-15","0.00","84","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-16","0.77","87","94",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-17","0.14","87","96","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-18","0.00","87","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-19",,"86","95",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-20",,"86","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-21",,"87","94","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-22",,"86","97",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-23",,"87","96","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-24",,"86",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-25",,"84","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-26",,"84","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-27",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-28",,"84","94","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-29",,"83","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-06-30",,"84","89","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-01",,"86",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-02","0.00","85","94",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-03","0.94","88","95","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-04","0.00","88","94","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-05",,"89","96","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-06",,"89","97",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-07",,"87","96",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-08",,"89","96","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-09",,"87",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-10","0.00","88","96","82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-11",,"86","94","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-12","3.27","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-13",,"79",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-14",,"80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-15","0.39","81","88",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-16","1.12","80","88","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-17","0.47","85","92","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-18","0.00","85",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-19","0.00","84","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-20","0.61","85",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-21","0.00","85","94","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-22",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-23",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-24",,"84","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-25",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-26","1.32","82","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-27","1.18","81","88","74"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-28","1.36","80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-29","1.26","79",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-30","2.91","81","83","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-07-31","0.26","80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-01","1.34","81","83","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-02","0.61","81","87","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-03","0.61","83","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-04","0.08","85","91","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-05","0.00","85",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-06",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-07","0.10","85","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-08","1.30","86",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-09","0.14","86","90","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-10","0.00","86",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-11",,"86","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-12","0.00","86","90","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-13",,"86",,"82"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-14","0.45","85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-15","0.22","85","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-16","0.02","85","90","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-17","0.04","85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-18","0.00","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-19","0.02","85","91","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-20","0.00","85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-21","0.30","85","89","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-22","1.32","83","88",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-23","1.14","84","90","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-24","2.42","84",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-25","0.00","85","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-26",,"82","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-27",,"81",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-28","0.14","85","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-29","0.00","83","88",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-30","0.14","82","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-08-31","1.50","82",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-01","1.26","81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-02","2.07","82","89","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-03","1.95","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-04","0.96","82","86",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-05","0.41","82","87","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-06","0.28","85","91","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-07","0.00","86","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-08","0.04","85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-09","0.12","86","93","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-10","0.00","85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-11","0.04","85","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-12","0.00","81","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-13","0.18","83","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-14","0.00","83","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-15",,"83","88","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-16",,"86","95","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-17",,"83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-18",,"86","93","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-19",,"89","94","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-20",,"87","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-21",,"85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-22","0.04","83","87",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-23","0.47","81","83","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-24","0.10","86","92","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-25","0.00","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-26","0.14","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-27","0.59","83","89","73"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-28","0.26","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-29","1.63","85",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-09-30","0.04","85","90","81"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-01","0.02","85","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-02","0.55","83","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-03","0.98","82",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-04","0.47","82","85","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-05","0.00","81","89",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-06","0.45","82","86","75"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-07","0.00","84",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-08",,"84","90","78"
